ID,date,line,schedule,unplanned_stoppages,planned_stoppages,work_station,equipment,failure_type,sub_code,failure_description
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5432,15/02/2026,A BMW M550i A-PILLAR,14:33,7,,MS_130,Hydraulic_Press,Electrical_Failure,Sensor_Down,Sensor needs calibration
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5433,15/02/2026,A BMW M550i A-PILLAR,14:39,15,,AS_310,CNC_Mill,Quality_Failure,Visual_Defect,Quality scanner failed to read
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5434,15/02/2026,A BMW M550i A-PILLAR,14:49,,10,,,,,Preventive_Maintenance
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5435,15/02/2026,A BMW M550i A-PILLAR,15:19,2,,WS_430,Riveting_Tool,Material_Failure,Bent_Part,Cable replaced
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5436,15/02/2026,A BMW M550i A-PILLAR,15:20,5,,AS_310,Riveting_Tool,Quality_Failure,Dimension_Error,Emergency stop triggered
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5437,15/02/2026,A BMW M550i A-PILLAR,15:59,20,,WS_410,Conveyor_Belt,Material_Failure,Bent_Part,Fixture clamp not closing
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5438,15/02/2026,A BMW M550i A-PILLAR,16:02,5,,BS_230,Fixture_Table,Quality_Failure,Visual_Defect,Air pressure dropped below threshold
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5439,15/02/2026,A BMW M550i A-PILLAR,16:17,3,,AS_330,Gluing_Robot,Welding_Failure,Burn_Through,Conveyor belt misaligned
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5440,15/02/2026,A BMW M550i A-PILLAR,16:29,2,,BS_230,Riveting_Tool,Material_Failure,Missing_Component,Fixture clamp not closing
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5441,15/02/2026,A BMW M550i A-PILLAR,16:33,10,,AS_320,Welding_Robot,Material_Failure,Missing_Component,Wrong material loaded
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5442,15/02/2026,A BMW M550i A-PILLAR,16:35,,10,,,,,Changeover
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5443,15/02/2026,A BMW M550i A-PILLAR,16:53,5,,AS_320,Riveting_Tool,Material_Failure,Bent_Part,Quality scanner failed to read
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5444,15/02/2026,A BMW M550i A-PILLAR,17:10,,15,,,,,Break
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5445,15/02/2026,A BMW M550i A-PILLAR,17:26,,15,,,,,Changeover
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5446,15/02/2026,A BMW M550i A-PILLAR,17:27,2,,WS_420,Quality_Scanner,Welding_Failure,Burn_Through,Replaced worn bearing
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5447,15/02/2026,A BMW M550i A-PILLAR,17:28,2,,WS_430,Press_Machine,Material_Failure,Missing_Component,Fixture clamp not closing
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5448,15/02/2026,A BMW M550i A-PILLAR,17:30,3,,BS_230,CNC_Mill,Mechanical_Failure,Bearing_Worn,Welding wire feeder jammed
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5449,15/02/2026,A BMW M550i A-PILLAR,17:48,3,,MS_130,Conveyor_Belt,Electrical_Failure,PLC_Error,Quality scanner failed to read
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5450,15/02/2026,A BMW M550i A-PILLAR,17:51,5,,BS_220,Gluing_Robot,Material_Failure,Bent_Part,Spatter buildup on torch
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5451,15/02/2026,A BMW M550i A-PILLAR,18:03,3,,AS_340,Conveyor_Belt,Material_Failure,Wrong_Part,Trainee made the wrong fix
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5452,15/02/2026,A BMW M550i A-PILLAR,18:19,,10,,,,,Lunch
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5453,15/02/2026,A BMW M550i A-PILLAR,18:20,,45,,,,,Team_Meeting
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5454,15/02/2026,A BMW M550i A-PILLAR,18:21,7,,BS_230,Press_Machine,Material_Failure,Missing_Component,Fixture clamp not closing
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5455,15/02/2026,A BMW M550i A-PILLAR,18:26,5,,AS_330,Riveting_Tool,Welding_Failure,Burn_Through,PLC reset performed
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5456,15/02/2026,A BMW M550i A-PILLAR,18:33,3,,AS_320,Press_Machine,Mechanical_Failure,Pneumatic_Leak,Conveyor belt misaligned
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5457,15/02/2026,A BMW M550i A-PILLAR,18:37,15,,AS_340,Spot_Welder,Mechanical_Failure,Pneumatic_Leak,Robot stopped responding to commands
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5458,15/02/2026,A BMW M550i A-PILLAR,18:44,5,,BS_210,Press_Machine,Welding_Failure,Weld_Crack,Quality scanner failed to read
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5459,15/02/2026,A BMW M550i A-PILLAR,19:00,7,,MS_130,Welding_Robot,Welding_Failure,Weld_Porosity,Welding wire feeder jammed
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5460,15/02/2026,A BMW M550i A-PILLAR,19:03,3,,BS_230,Riveting_Tool,Material_Failure,Bent_Part,Welding wire feeder jammed
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5461,15/02/2026,A BMW M550i A-PILLAR,19:37,,15,,,,,Changeover
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5462,15/02/2026,A BMW M550i A-PILLAR,19:41,5,,WS_430,Fixture_Table,Tooling_Failure,Tool_Broken,Emergency stop triggered
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5463,15/02/2026,A BMW M550i A-PILLAR,19:44,15,,AS_340,Fixture_Table,Mechanical_Failure,Pneumatic_Leak,Conveyor belt misaligned
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5464,15/02/2026,A BMW M550i A-PILLAR,19:47,2,,BS_230,CNC_Mill,Mechanical_Failure,Bearing_Worn,Software reboot required
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5465,15/02/2026,A BMW M550i A-PILLAR,19:56,10,,BS_220,Welding_Robot,Welding_Failure,Cold_Weld,Air pressure dropped below threshold
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5466,15/02/2026,A BMW M550i A-PILLAR,20:11,5,,WS_420,Quality_Scanner,Quality_Failure,Dimension_Error,Replaced worn bearing
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5467,15/02/2026,A BMW M550i A-PILLAR,20:27,45,,AS_330,Conveyor_Belt,Quality_Failure,Visual_Defect,Fixture clamp not closing
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5468,15/02/2026,A BMW M550i A-PILLAR,20:37,,10,,,,,Shift_Handover
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5469,15/02/2026,A BMW M550i A-PILLAR,20:46,5,,AS_330,Gluing_Robot,Electrical_Failure,Sensor_Down,Sensor needs calibration
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5470,15/02/2026,A BMW M550i A-PILLAR,20:51,7,,WS_410,Gluing_Robot,Welding_Failure,Weld_Crack,Sensor needs calibration
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5471,15/02/2026,A BMW M550i A-PILLAR,21:19,2,,MS_130,Welding_Robot,Quality_Failure,Dimension_Error,Communication error with PLC
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5472,15/02/2026,A BMW M550i A-PILLAR,21:34,15,,BS_220,Press_Machine,Welding_Failure,Burn_Through,Part stuck in fixture
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5473,15/02/2026,A BMW M550i A-PILLAR,21:34,5,,AS_340,Press_Machine,Tooling_Failure,Tool_Broken,Cooling fan failure
15022026 Shift B.xlsmA BMW M550i A-PILLAR_5474,15/02/2026,A BMW M550i A-PILLAR,21:35,3,,BS_210,Press_Machine,Electrical_Failure,Cable_Loose,Replaced worn bearing
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5475,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,06:04,2,,WS_420,Welding_Robot,Welding_Failure,Weld_Crack,Motor overheated
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5476,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,06:18,2,,BS_230,Welding_Robot,Electrical_Failure,Sensor_Down,Pneumatic valve replaced
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5477,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,06:24,5,,MS_130,Fixture_Table,Mechanical_Failure,Belt_Broken,PLC reset performed
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5478,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,06:33,5,,AS_340,Press_Machine,Material_Failure,Wrong_Material,Robot path deviation detected
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5479,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,06:43,3,,MS_130,Spot_Welder,Mechanical_Failure,Pneumatic_Leak,Welding wire feeder jammed
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5480,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,07:01,,10,,,,,Team_Meeting
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5481,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,07:23,,20,,,,,Changeover
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5482,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,07:30,,20,,,,,Lunch
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5483,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,07:37,,45,,,,,Lunch
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5484,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,08:43,30,,WS_410,Gluing_Robot,Electrical_Failure,Sensor_Down,Fixture clamp not closing
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5485,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,08:43,,5,,,,,Team_Meeting
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5486,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,08:48,2,,MS_110,Welding_Robot,Electrical_Failure,Short_Circuit,Conveyor belt misaligned
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5487,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,09:47,,10,,,,,Shift_Handover
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5488,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,09:56,5,,MS_130,Welding_Robot,Material_Failure,Wrong_Part,Spatter buildup on torch
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5489,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,10:06,5,,BS_210,Gluing_Robot,Electrical_Failure,Sensor_Down,Spatter buildup on torch
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5490,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,10:10,10,,WS_430,Hydraulic_Press,Welding_Failure,Weld_Crack,Pneumatic valve replaced
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5491,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,10:20,20,,WS_420,Riveting_Tool,Mechanical_Failure,Motor_Failure,Tool changeover took longer than expected
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5492,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,10:37,2,,MS_120,CNC_Mill,Quality_Failure,Out_Of_Spec,Tooling required adjustment
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5493,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,11:40,10,,MS_110,CNC_Mill,Electrical_Failure,Short_Circuit,Tooling required adjustment
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5494,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,12:10,20,,BS_220,Press_Machine,Tooling_Failure,Tool_Worn,Conveyor belt misaligned
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5495,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,12:18,,10,,,,,Changeover
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5496,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,12:25,3,,WS_410,Press_Machine,Mechanical_Failure,Belt_Broken,Pneumatic valve replaced
15032026 Shift A.xlsmD MERCEDEZ GLS 580 C-PILLAR_5497,15/03/2026,D MERCEDEZ GLS 580 C-PILLAR,12:34,20,,WS_420,Conveyor_Belt,Tooling_Failure,Tool_Worn,Cooling fan failure
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5498,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,01:01,,45,,,,,Shift_Handover
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5499,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,01:16,10,,AS_320,Fixture_Table,Material_Failure,Missing_Component,Replaced worn bearing
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5500,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,01:19,2,,AS_310,Spot_Welder,Electrical_Failure,Short_Circuit,Robot stopped responding to commands
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5501,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,01:41,2,,AS_330,Conveyor_Belt,Welding_Failure,Weld_Crack,Software reboot required
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5502,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,01:54,,10,,,,,Lunch
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5503,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,01:56,10,,BS_210,Fixture_Table,Quality_Failure,Out_Of_Spec,Robot stopped responding to commands
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5504,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,01:57,5,,AS_330,Fixture_Table,Material_Failure,Missing_Component,Quality scanner failed to read
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5505,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,02:01,7,,BS_230,Riveting_Tool,Mechanical_Failure,Belt_Broken,Part stuck in fixture
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5506,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,02:02,2,,BS_210,Quality_Scanner,Quality_Failure,Out_Of_Spec,Replaced worn bearing
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5507,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,02:07,45,,BS_220,CNC_Mill,Mechanical_Failure,Pneumatic_Leak,Robot path deviation detected
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5508,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,03:01,5,,MS_110,Quality_Scanner,Tooling_Failure,Tool_Broken,Spatter buildup on torch
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5509,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,03:01,30,,BS_230,Spot_Welder,Electrical_Failure,Short_Circuit,Sensor needs calibration
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5510,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,03:27,,30,,,,,Changeover
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5511,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,03:32,2,,AS_320,CNC_Mill,Quality_Failure,Dimension_Error,Conveyor belt misaligned
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5512,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,03:35,3,,WS_420,Spot_Welder,Tooling_Failure,Tool_Broken,Quality scanner failed to read
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5513,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,03:58,5,,BS_210,CNC_Mill,Material_Failure,Missing_Component,Robot path deviation detected
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5514,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,04:08,45,,WS_430,Hydraulic_Press,Welding_Failure,Spatter_Excess,Spatter buildup on torch
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5515,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,04:26,2,,WS_430,Press_Machine,Electrical_Failure,Cable_Loose,Part stuck in fixture
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5516,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,04:29,3,,WS_430,Press_Machine,Tooling_Failure,Tool_Worn,Software reboot required
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5517,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,04:42,2,,MS_110,Quality_Scanner,Tooling_Failure,Tool_Worn,Fixture clamp not closing
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5518,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,05:16,10,,AS_320,Welding_Robot,Mechanical_Failure,Pneumatic_Leak,Robot path deviation detected
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5519,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,05:18,15,,MS_120,Riveting_Tool,Mechanical_Failure,Pneumatic_Leak,Pneumatic valve replaced
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5520,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,05:22,2,,BS_230,Riveting_Tool,Tooling_Failure,Misalignment,Spatter buildup on torch
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5521,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,05:40,7,,AS_310,Quality_Scanner,Electrical_Failure,PLC_Error,Emergency stop triggered
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5522,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,22:34,2,,AS_320,Riveting_Tool,Quality_Failure,Out_Of_Spec,Welding wire feeder jammed
15042026 Shift C.xlsmC MERCEDEZ GLE 53 INST PANEL_5523,15/04/2026,C MERCEDEZ GLE 53 INST PANEL,23:44,5,,WS_420,Hydraulic_Press,Quality_Failure,Out_Of_Spec,Welding wire feeder jammed
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5524,16/01/2026,D BMW X7 REAR BUMP,06:15,2,,WS_410,Spot_Welder,Quality_Failure,Out_Of_Spec,Cable replaced
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5525,16/01/2026,D BMW X7 REAR BUMP,06:27,10,,AS_320,Fixture_Table,Electrical_Failure,PLC_Error,Sensor needs calibration
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5526,16/01/2026,D BMW X7 REAR BUMP,07:02,,30,,,,,Team_Meeting
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5527,16/01/2026,D BMW X7 REAR BUMP,07:32,5,,BS_210,Riveting_Tool,Tooling_Failure,Tool_Broken,Sensor needs calibration
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5528,16/01/2026,D BMW X7 REAR BUMP,07:41,2,,AS_330,CNC_Mill,Material_Failure,Wrong_Material,PLC reset performed
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5529,16/01/2026,D BMW X7 REAR BUMP,07:59,10,,MS_130,Press_Machine,Quality_Failure,Dimension_Error,Replaced worn bearing
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5530,16/01/2026,D BMW X7 REAR BUMP,08:09,5,,WS_430,CNC_Mill,Electrical_Failure,Short_Circuit,Quality scanner failed to read
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5531,16/01/2026,D BMW X7 REAR BUMP,08:10,20,,BS_220,Fixture_Table,Mechanical_Failure,Bearing_Worn,Robot path deviation detected
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5532,16/01/2026,D BMW X7 REAR BUMP,08:11,10,,MS_130,Quality_Scanner,Material_Failure,Wrong_Part,Wrong material loaded
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5533,16/01/2026,D BMW X7 REAR BUMP,08:27,2,,WS_410,Hydraulic_Press,Welding_Failure,Burn_Through,Software reboot required
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5534,16/01/2026,D BMW X7 REAR BUMP,08:40,3,,MS_110,Press_Machine,Electrical_Failure,Cable_Loose,Communication error with PLC
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5535,16/01/2026,D BMW X7 REAR BUMP,08:45,5,,BS_230,Hydraulic_Press,Material_Failure,Missing_Component,Motor overheated
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5536,16/01/2026,D BMW X7 REAR BUMP,09:21,10,,WS_430,Hydraulic_Press,Welding_Failure,Burn_Through,Sensor needs calibration
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5537,16/01/2026,D BMW X7 REAR BUMP,09:24,5,,MS_130,Spot_Welder,Quality_Failure,Out_Of_Spec,Robot stopped responding to commands
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5538,16/01/2026,D BMW X7 REAR BUMP,10:23,7,,WS_430,Conveyor_Belt,Tooling_Failure,Tool_Broken,Wrong material loaded
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5539,16/01/2026,D BMW X7 REAR BUMP,10:27,20,,WS_420,Welding_Robot,Quality_Failure,Dimension_Error,Trainee made the wrong fix
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5540,16/01/2026,D BMW X7 REAR BUMP,10:36,7,,WS_420,Conveyor_Belt,Welding_Failure,Spatter_Excess,Cable replaced
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5541,16/01/2026,D BMW X7 REAR BUMP,11:07,,10,,,,,Lunch
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5542,16/01/2026,D BMW X7 REAR BUMP,11:31,5,,BS_210,Hydraulic_Press,Material_Failure,Wrong_Part,Cooling fan failure
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5543,16/01/2026,D BMW X7 REAR BUMP,12:07,,20,,,,,Lunch
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5544,16/01/2026,D BMW X7 REAR BUMP,12:42,20,,WS_430,CNC_Mill,Mechanical_Failure,Bearing_Worn,Operator called maintenance
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5545,16/01/2026,D BMW X7 REAR BUMP,13:01,2,,MS_130,Gluing_Robot,Mechanical_Failure,Bearing_Worn,PLC reset performed
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5546,16/01/2026,D BMW X7 REAR BUMP,13:04,3,,MS_110,Conveyor_Belt,Quality_Failure,Out_Of_Spec,Sensor needs calibration
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5547,16/01/2026,D BMW X7 REAR BUMP,13:10,,30,,,,,Team_Meeting
16012026 Shift A.xlsmD BMW X7 REAR BUMP_5548,16/01/2026,D BMW X7 REAR BUMP,13:12,2,,BS_210,Hydraulic_Press,Mechanical_Failure,Motor_Failure,Welding wire feeder jammed
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5549,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,14:05,15,,WS_420,Spot_Welder,Material_Failure,Bent_Part,Fixture clamp not closing
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5550,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,14:15,5,,BS_220,Riveting_Tool,Material_Failure,Wrong_Material,Tooling required adjustment
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5551,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,14:28,20,,MS_120,Welding_Robot,Mechanical_Failure,Motor_Failure,Tooling required adjustment
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5552,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,14:53,,10,,,,,Shift_Handover
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5553,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,15:09,5,,BS_210,Fixture_Table,Mechanical_Failure,Bearing_Worn,Emergency stop triggered
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5554,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,15:28,3,,MS_130,Riveting_Tool,Welding_Failure,Weld_Crack,PLC reset performed
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5555,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,15:30,3,,WS_420,Hydraulic_Press,Material_Failure,Missing_Component,Motor overheated
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5556,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,15:37,3,,MS_130,Gluing_Robot,Quality_Failure,Out_Of_Spec,Cable replaced
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5557,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,15:57,3,,AS_310,Quality_Scanner,Material_Failure,Wrong_Part,Emergency stop triggered
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5558,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,15:58,3,,AS_310,Conveyor_Belt,Mechanical_Failure,Motor_Failure,Cable replaced
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5559,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,16:06,30,,WS_430,CNC_Mill,Material_Failure,Bent_Part,Air pressure dropped below threshold
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5560,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,16:12,10,,AS_310,Quality_Scanner,Tooling_Failure,Misalignment,Air pressure dropped below threshold
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5561,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,16:15,,10,,,,,Tool_Change
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5562,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,16:23,3,,WS_410,Spot_Welder,Electrical_Failure,Short_Circuit,Robot path deviation detected
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5563,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,16:27,5,,AS_340,Welding_Robot,Electrical_Failure,Sensor_Down,Communication error with PLC
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5564,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,16:48,2,,MS_110,Riveting_Tool,Material_Failure,Bent_Part,Motor overheated
16012026 Shift B.xlsmCTRL MERCEDEZ LE 300 FRONT BUMP_5565,16/01/2026,CTRL MERCEDEZ LE 300 FRONT BUMP,16:54,5,,BS_230,Hydraulic_Press,Quality_Failure,Out_Of_Spec,Software reboot required
